region,year,extent
AlaskanArctic,2010,383079.7095039818
AlaskanArctic,2011,370032.98244330613
AlaskanArctic,2012,370325.0385185729
AlaskanArctic,2013,403066.59385320585
AlaskanArctic,2014,392125.15372387593
