time,seaice_extent
2010-09-24,2372.456611658495
2010-09-25,1171.9226769228019
2010-09-26,2372.456611658495
2010-09-27,2372.456611658495
2010-09-28,2372.456611658495
2010-09-29,2372.456611658495
2010-09-30,2372.456611658495
2010-10-01,3581.779187478149
2010-10-02,6542.253379747395
2010-10-03,1777.911146618305
2010-10-04,1171.9226769228019
2010-10-05,1171.9226769228019
2010-10-06,1171.9226769228019
2010-10-07,1171.9226769228019
2010-10-08,1777.911146618305
2010-10-09,1171.9226769228019
2010-10-10,1765.9361518410892
2010-10-11,1171.9226769228019
2010-10-12,1171.9226769228019
2010-10-13,1171.9226769228019
2010-10-14,1171.9226769228019
2010-10-15,1777.911146618305
2010-10-16,4096.232259989226
2010-10-17,2376.0610247485733
2010-10-18,1171.9226769228019
2010-10-19,1171.9226769228019
2010-10-20,1171.9226769228019
2010-10-21,1770.2295015510206
2010-10-22,1171.9226769228019
2010-10-23,1777.911146618305
2010-10-24,1774.4573263671437
2010-10-25,1171.9226769228019
2010-10-26,1171.9226769228019
2010-10-27,3519.3031869889783
2010-10-28,2376.0610247485733
2010-10-29,1171.9226769228019
2010-10-30,1171.9226769228019
2010-10-31,1777.911146618305
2010-11-01,1777.911146618305
2010-11-02,6562.956290512634
2010-11-03,2371.9246215365924
2010-11-04,1769.8146765301628
2010-11-05,1171.9226769228019
2010-11-06,1768.2238832038402
2010-11-07,1171.9226769228019
2010-11-08,2380.445796062647
2010-11-09,1777.911146618305
2010-11-10,2370.7585326481817
2010-11-11,4740.276030275724
2010-11-12,7142.502319887403
2010-11-13,9508.21141559742
2010-11-14,11965.362523694428
2010-11-15,14332.113916859918
2010-11-16,19091.879022516197
2010-11-17,22026.64236512492
2010-11-18,15498.351378399599
2010-11-19,17818.663077516823
2010-11-20,7774.054454461533
2010-11-21,7176.21773252268
2010-11-22,8970.51147152536
2010-11-23,10768.704685013105
2010-11-24,14929.352284472032
2010-11-25,14337.531640663257
2010-11-26,15550.674436253703
2010-11-27,24477.806533562103
2010-11-28,23899.310312894784
2010-11-29,47065.010155332806
2010-11-30,46461.05407772923
2010-12-01,45378.216164197154
2010-12-02,57896.20247606834
2010-12-03,59561.862168711974
2010-12-04,58588.728504790255
2010-12-05,68630.10678231425
2010-12-06,76943.01347714203
2010-12-07,80459.30628015834
2010-12-08,75653.02957734943
2010-12-09,76840.91726920797
2010-12-10,82149.21055690855
2010-12-11,86953.40595142556
2010-12-12,96386.34792732193
2010-12-13,85095.13629978991
2010-12-14,96490.93940719133
2010-12-15,110716.07355837454
2010-12-16,109511.37726480435
2010-12-17,101775.87596545478
2010-12-18,104832.57611245548
2010-12-19,91096.5293281398
2010-12-20,92378.29234417099
2010-12-21,111322.4753032007
2010-12-22,126002.29538559886
2010-12-23,121188.15889312388
2010-12-24,121249.5993334226
2010-12-25,143077.26608670253
2010-12-26,166155.44229702055
2010-12-27,188023.63203932435
2010-12-28,201630.090384746
2010-12-29,215164.57657464012
2010-12-30,234569.83077908476
2010-12-31,256350.00518831972
2011-01-01,265690.95109902933
2011-01-02,270959.8319345728
2011-01-03,261054.4695722988
2011-01-04,265114.95545444184
2011-01-05,272710.3499075161
2011-01-06,272129.6646490084
2011-01-07,266892.47814370383
2011-01-08,255191.65962827776
2011-01-09,243497.38820022624
2011-01-10,237640.1008743929
2011-01-11,244086.444008893
2011-01-12,249917.23023478687
2011-01-13,260439.3543125207
2011-01-14,268617.25285281916
2011-01-15,274463.325065427
2011-01-16,277382.8037562565
2011-01-17,279131.0997442447
2011-01-18,281467.3288428016
2011-01-19,286137.4598956188
2011-01-20,287881.9446450311
2011-01-21,290208.67354906927
2011-01-22,290797.953853871
2011-01-23,295451.4227035437
2011-01-24,297777.3260624127
2011-01-25,301270.80510755803
2011-01-26,303014.8066861637
2011-01-27,302438.1714862688
2011-01-28,305346.3547095992
2011-01-29,297792.1327958431
2011-01-30,298364.0109872468
2011-01-31,296566.5592589585
2011-02-01,296624.76641713246
2011-02-02,293128.43148137856
2011-02-03,293130.3269272727
2011-02-04,288467.56352761
2011-02-05,284976.22583892045
2011-02-06,286722.2193258243
2011-02-07,288472.88235304126
2011-02-08,291966.70168275293
2011-02-09,294880.5405280276
2011-02-10,298371.7565383205
2011-02-11,297788.49116288265
2011-02-12,294875.1904401174
2011-02-13,298369.97567585326
2011-02-14,293711.618883387
2011-02-15,289629.19054606534
2011-02-16,284968.07215433783
2011-02-17,282633.9488837891
2011-02-18,270354.3597211286
2011-02-19,269178.0529114136
2011-02-20,269770.15780402476
2011-02-21,263343.89392989967
2011-02-22,263329.9484293221
2011-02-23,251646.31739863005
2011-02-24,235271.39865357676
2011-02-25,231197.91620199336
2011-02-26,265081.56440112577
2011-02-27,268594.0107162379
2011-02-28,269771.93222823745
2011-03-01,270347.567909498
2011-03-02,275020.8659264003
2011-03-03,269171.2908865847
2011-03-04,269171.2908865847
2011-03-05,275014.0209539368
2011-03-06,279108.56324921583
2011-03-07,282034.6016236725
2011-03-08,283782.4384077787
2011-03-09,286121.7461730735
2011-03-10,284374.7345487175
2011-03-11,283202.9554047747
2011-03-12,283788.42034047534
2011-03-13,285541.3738984834
2011-03-14,288451.99113428476
2011-03-15,292532.4257404836
2011-03-16,294284.29461285146
2011-03-17,294284.29461285146
2011-03-18,286704.7452332506
2011-03-19,283202.9554047747
2011-03-20,282615.0539703897
2011-03-21,283202.9554047747
2011-03-22,278529.102742958
2011-03-23,279672.31289653404
2011-03-24,282624.3897551306
2011-03-25,285542.2631700695
2011-03-26,284961.8908954795
2011-03-27,283212.4793924682
2011-03-28,284961.8908954795
2011-03-29,283794.46327259217
2011-03-30,284961.8908954795
2011-03-31,284961.8908954795
2011-04-01,284381.6684423566
2011-04-02,283218.55746555
2011-04-03,287876.8513807185
2011-04-04,290208.67354906927
2011-04-05,291955.40304474934
2011-04-06,293117.2444658082
2011-04-07,301270.1102926146
2011-04-08,297777.3260624127
2011-04-09,297194.13172207674
2011-04-10,300689.23218586156
2011-04-11,299528.6634329384
2011-04-12,300112.7644362113
2011-04-13,297198.37461907614
2011-04-14,297194.98314002523
2011-04-15,298946.2407687258
2011-04-16,300688.38244334544
2011-04-17,300106.8095216489
2011-04-18,298946.2407687258
2011-04-19,298363.0464283898
2011-04-20,299527.81369042234
2011-04-21,300672.22149496974
2011-04-22,300067.20294818736
2011-04-23,295244.95072893554
2011-04-24,293478.2161231368
2011-04-25,298827.1628552134
2011-04-26,287540.94021487073
2011-04-27,276314.90303603647
2011-04-28,278037.7210777358
2011-04-29,272724.89675479115
2011-04-30,270936.8730508187
2011-05-01,272094.2227028921
2011-05-02,269679.5716970715
2011-05-03,271479.99012725893
2011-05-04,271517.8184661552
2011-05-05,258045.6244170495
2011-05-06,255021.2284684628
2011-05-07,247950.33453156851
2011-05-08,245616.83654268444
2011-05-09,245014.24354963208
2011-05-10,239647.0409721289
2011-05-11,225521.2905978692
2011-05-12,214982.86001688367
2011-05-13,212190.84304300963
2011-05-14,199932.6960295926
2011-05-15,184728.56315525135
2011-05-16,182440.0674818933
2011-05-17,182519.7562712491
2011-05-18,161371.9130621363
2011-05-19,140166.27833382995
2011-05-20,137767.51854550967
2011-05-21,119975.54587169051
2011-05-22,96193.16385477355
2011-05-23,90852.91537331672
2011-05-24,48904.73883504497
2011-05-25,49498.75632011124
2011-05-26,35706.26362842884
2011-05-27,29180.906316523797
2011-05-28,16108.91410761797
2011-05-29,4751.037825583959
2011-05-30,6594.482142548712
2011-05-31,8258.981848501056
2011-06-01,1777.911146618305
2011-06-02,6585.805568953922
2011-06-03,4094.245331878497
2011-06-04,3560.5487436330336
2011-06-05,1171.9226769228019
2011-06-06,1171.9226769228019
2011-06-07,1777.911146618305
2011-06-08,2974.847736275362
2011-06-09,1770.2295015510206
2011-06-10,1777.911146618305
2011-06-11,2356.9985924095326
2011-06-12,1171.9226769228019
2011-06-13,1770.2295015510206
2011-06-14,1171.9226769228019
2011-06-15,1171.9226769228019
2011-06-16,1171.9226769228019
2011-06-17,1171.9226769228019
2011-06-18,1777.911146618305
2011-06-19,1777.911146618305
2011-06-20,1171.9226769228019
2011-06-21,3567.5261623505353
2011-06-22,2376.217971246524
2011-06-23,1171.9226769228019
2011-06-24,1770.2295015510206
2011-06-25,1171.9226769228019
2011-06-26,4113.894971732015
2011-06-27,4680.480413604059
2011-06-28,1751.0101227140294
2011-06-29,2380.445796062647
2011-06-30,1171.9226769228019
2011-07-01,1171.9226769228019
2011-07-02,2376.217971246524
2011-07-03,2970.604072754267
2011-07-04,1777.911146618305
2011-07-05,7158.396105120369
2011-07-06,2371.382615783518
2011-07-07,1770.2295015510206
2011-07-08,1777.911146618305
2011-07-09,1774.4573263671437
2011-07-10,2969.6894404117365
2011-07-11,2371.19927698217
2011-07-12,2380.445796062647
2011-07-13,1770.2295015510206
2011-07-14,1770.2295015510206
2011-07-15,1171.9226769228019
2011-07-16,1171.9226769228019
2011-07-17,1171.9226769228019
2011-07-18,5359.924501459136
2011-07-19,1171.9226769228019
2011-07-20,1171.9226769228019
2011-07-21,2380.445796062647
2011-07-22,3574.2567057342026
2011-07-23,1774.4573263671437
2011-07-24,1171.9226769228019
2011-07-25,1171.9226769228019
2011-07-26,1171.9226769228019
2011-07-27,1770.2295015510206
2011-07-28,1777.911146618305
2011-07-29,2974.8592040419007
2011-07-30,8370.088231885833
2011-07-31,1171.9226769228019
2011-08-01,1171.9226769228019
2011-08-02,1171.9226769228019
2011-08-03,1171.9226769228019
2011-08-04,1171.9226769228019
2011-08-05,1171.9226769228019
2011-08-06,1171.9226769228019
2011-08-07,1171.9226769228019
2011-08-08,1171.9226769228019
2011-08-09,1171.9226769228019
2011-08-10,1171.9226769228019
2011-08-11,1171.9226769228019
2011-08-12,1171.9226769228019
2011-08-13,1171.9226769228019
2011-08-14,1171.9226769228019
2011-08-15,1171.9226769228019
2011-08-16,1171.9226769228019
2011-08-17,1171.9226769228019
2011-08-18,1171.9226769228019
2011-08-19,1171.9226769228019
2011-08-20,1171.9226769228019
2011-08-21,1171.9226769228019
2011-08-22,1171.9226769228019
2011-08-23,1171.9226769228019
2011-08-24,1171.9226769228019
2011-08-25,1171.9226769228019
2011-08-26,1171.9226769228019
2011-08-27,1171.9226769228019
2011-08-28,1171.9226769228019
2011-08-29,1171.9226769228019
2011-08-30,1171.9226769228019
2011-08-31,1171.9226769228019
2011-09-01,1171.9226769228019
2011-09-02,1171.9226769228019
2011-09-03,1772.4491506178113
2011-09-04,1171.9226769228019
2011-09-05,2372.456611658495
2011-09-06,1777.911146618305
2011-09-07,2978.4450813539984
2011-09-08,2372.456611658495
2011-09-09,1171.9226769228019
2011-09-10,1171.9226769228019
2011-09-11,2372.456611658495
2011-09-12,2372.456611658495
2011-09-13,1171.9226769228019
2011-09-14,1171.9226769228019
2011-09-15,1171.9226769228019
2011-09-16,1171.9226769228019
2011-09-17,2372.456611658495
2011-09-18,1171.9226769228019
2011-09-19,1772.4491506178113
2011-09-20,2372.456611658495
2011-09-21,3583.8793391139184
2011-09-22,1171.9226769228019
2011-09-23,2372.456611658495
2011-09-24,2372.456611658495
2011-09-25,2372.456611658495
2011-09-26,1171.9226769228019
2011-09-27,1171.9226769228019
2011-09-28,2372.456611658495
2011-09-29,2372.456611658495
2011-09-30,2372.456611658495
2011-10-01,1171.9226769228019
2011-10-02,1171.9226769228019
2011-10-03,1171.9226769228019
2011-10-04,1171.9226769228019
2011-10-05,1171.9226769228019
2011-10-06,1771.6153486785984
2011-10-07,1171.9226769228019
2011-10-08,1171.9226769228019
2011-10-09,1171.9226769228019
2011-10-10,1171.9226769228019
2011-10-11,1171.9226769228019
2011-10-12,1171.9226769228019
2011-10-13,8362.107633204609
2011-10-14,1171.9226769228019
2011-10-15,1777.911146618305
2011-10-16,1171.9226769228019
2011-10-17,1171.9226769228019
2011-10-18,1171.9226769228019
2011-10-19,1171.9226769228019
2011-10-20,1171.9226769228019
2011-10-21,1171.9226769228019
2011-10-22,1171.9226769228019
2011-10-23,1777.911146618305
2011-10-24,1171.9226769228019
2011-10-25,2329.5093719029865
2011-10-26,1171.9226769228019
2011-10-27,1171.9226769228019
2011-10-28,1769.1610445349158
2011-10-29,1171.9226769228019
2011-10-30,1171.9226769228019
2011-10-31,4128.145648997307
2011-11-01,1774.4573263671437
2011-11-02,1171.9226769228019
2011-11-03,6479.273497087371
2011-11-04,5375.028451182783
2011-11-05,8906.159421210145
2011-11-06,13080.121288405251
2011-11-07,5356.8151687269265
2011-11-08,11297.357742253917
2011-11-09,45290.29760431842
2011-11-10,5934.04632789009
2011-11-11,2964.818305741386
2011-11-12,14902.744032218796
2011-11-13,22045.82372248041
2011-11-14,28066.12599081601
2011-11-15,31037.309170040757
2011-11-16,29242.40580578742
2011-11-17,41756.18535562328
2011-11-18,61795.278679311545
2011-11-19,65404.20997613333
2011-11-20,78456.053822949
2011-11-21,82605.6636641746
2011-11-22,92109.52471129113
2011-11-23,106313.59991919296
2011-11-24,117052.77207524753
2011-11-25,118204.45036681453
2011-11-26,132483.11084086224
2011-11-27,149153.8526960678
2011-11-28,158046.26740975102
2011-11-29,168162.0322779675
2011-11-30,179967.02263353928
2011-12-01,185829.11168147664
2011-12-02,190556.00181817517
2011-12-03,192354.53826234268
2011-12-04,187149.84858135413
2011-12-05,167187.45837036127
2011-12-06,186570.73846742013
2011-12-07,178368.72496383204
2011-12-08,169003.1790376099
2011-12-09,164914.12888133514
2011-12-10,161971.03305235266
2011-12-11,147273.22478607076
2011-12-12,147837.9154597244
2011-12-13,145972.6546008507
2011-12-14,167758.30284187756
2011-12-15,180693.14509596754
2011-12-16,198340.29984060503
2011-12-17,210154.4255462561
2011-12-18,215507.08726073572
2011-12-19,215524.50165193176
2011-12-20,204392.73627143685
2011-12-21,206149.60470179195
2011-12-22,212586.90334530867
2011-12-23,223131.09768235477
2011-12-24,232498.02233591175
2011-12-25,241280.79574482187
2011-12-26,251215.33326147753
2011-12-27,261722.31667330398
2011-12-28,269874.05755563703
2011-12-29,278608.39773084986
2011-12-30,285589.1089279172
2011-12-31,291982.6149768972
2012-01-01,293141.2374243514
2012-01-02,297793.11279099464
2012-01-03,300700.5552974148
2012-01-04,303024.1222907085
2012-01-05,303607.57876543433
2012-01-06,304769.99169323867
2012-01-07,302446.18817110325
2012-01-08,305350.7873040603
2012-01-09,305930.6398567024
2012-01-10,307091.4378347973
2012-01-11,307672.33935148106
2012-01-12,305928.88372152526
2012-01-13,299539.358633241
2012-01-14,294306.9067229712
2012-01-15,291393.76823088963
2012-01-16,291971.2067135863
2012-01-17,289057.7893170322
2012-01-18,290217.56741375907
2012-01-19,292549.9546526827
2012-01-20,293715.2029192943
2012-01-21,297785.87467258034
2012-01-22,302438.1714862688
2012-01-23,303023.28125692223
2012-01-24,302438.1714862688
2012-01-25,304768.1475183575
2012-01-26,306510.58044904855
2012-01-27,305348.9431291791
2012-01-28,304764.7110465183
2012-01-29,305346.3547095992
2012-01-30,307091.4378347973
2012-01-31,306510.58044904855
2012-02-01,308250.6066109294
2012-02-02,308829.8258644641
2012-02-03,309990.79126250476
2012-02-04,309990.79126250476
2012-02-05,309990.79126250476
2012-02-06,311150.15357582894
2012-02-07,311150.15357582894
2012-02-08,311150.15357582894
2012-02-09,311729.44314508396
2012-02-10,311729.44314508396
2012-02-11,311729.44314508396
2012-02-12,311729.44314508396
2012-02-13,311729.44314508396
2012-02-14,311729.44314508396
2012-02-15,311729.44314508396
2012-02-16,311729.44314508396
2012-02-17,311729.44314508396
2012-02-18,311729.44314508396
2012-02-19,311729.44314508396
2012-02-20,311729.44314508396
2012-02-21,311729.44314508396
2012-02-22,311729.44314508396
2012-02-23,311729.44314508396
2012-02-24,311729.44314508396
2012-02-25,311729.44314508396
2012-02-26,311729.44314508396
2012-02-27,311729.44314508396
