time,seaice_extent
1991-10-31,4537.75245543716
1991-11-01,3966.6732650179456
1991-11-02,5110.72781786382
1991-11-03,5113.893578588747
1991-11-04,12534.983102921298
1991-11-05,7982.23790307784
1991-11-06,5116.260930192462
1991-11-07,6268.580459563444
1991-11-08,5692.9125498630265
1991-11-09,13741.114243805101
1991-11-10,21172.58102974022
1991-11-11,17160.728542631972
1991-11-12,12587.06547174757
1991-11-13,23480.256701071183
1991-11-14,14322.918499024994
1991-11-15,7998.069388979462
1991-11-16,14880.89533484164
1991-11-17,16617.80211850611
1991-11-18,18910.164215171913
1991-11-19,19480.150726840307
1991-11-20,19500.153539706414
1991-11-21,21212.941408553823
1991-11-22,19492.140290322175
1991-11-23,34373.6956207789
1991-11-24,45812.586226133564
1991-11-25,47492.0753566498
1991-11-26,45814.401202032896
1991-11-27,33822.97526587035
1991-11-28,25241.299083080645
1991-11-29,21818.681313808353
1991-11-30,24666.75615378433
1991-12-01,24115.53286777518
1991-12-02,26406.28815862426
1991-12-03,35511.342617049355
1991-12-04,34890.77754393952
1991-12-05,39489.120392680445
1991-12-06,41831.862353100616
1991-12-07,36704.71650963879
1991-12-08,33838.69970031581
1991-12-09,32711.386340530415
1991-12-10,29870.33253030586
1991-12-11,39586.60971309096
1991-12-12,44147.191680801916
1991-12-13,44139.542253446736
1991-12-14,24087.9061576006
1991-12-15,22972.04983821443
1991-12-16,26398.458011572468
1991-12-17,39572.81238297818
1991-12-18,44167.36934328468
1991-12-19,52165.92850857977
1991-12-20,67552.74057587764
1991-12-21,70413.20429964323
1991-12-22,174744.7187853788
1991-12-23,77402.32077427088
1991-12-24,81970.31136829495
1991-12-25,95067.83589428528
1991-12-26,97384.48636054317
1991-12-27,109959.20361307214
1991-12-28,95080.09656941502
1991-12-29,108165.31798686685
1991-12-30,111599.08898254811
1991-12-31,119619.9606498101
1992-01-01,119625.68034845009
1992-01-02,121914.96208508301
1992-01-03,126481.09534475757
1992-01-04,124200.41343551234
1992-01-05,124165.09255826515
1992-01-06,110524.75113229973
1992-01-07,103042.79669682408
1992-01-08,113927.90395254658
1992-01-09,119608.56903065152
1992-01-10,122473.93384669953
1992-01-11,115072.3376133559
1992-01-12,123605.12897542733
1992-01-13,120775.97154395486
1992-01-14,120228.5090803119
1992-01-15,108260.85333325765
1992-01-16,104287.10386269764
1992-01-17,117974.5610985686
1992-01-18,103815.95328628532
1992-01-19,102076.60055419293
1992-01-20,114034.93404856877
1992-01-21,118539.4822445583
1992-01-22,123106.3292661166
1992-01-23,129956.40068017342
1992-01-24,132844.22821496622
1992-01-25,139121.86591776117
1992-01-26,151139.4546786684
1992-01-27,162458.7332876274
1992-01-28,166449.6971604097
1992-01-29,176639.00229580136
1992-01-30,184570.0851189662
1992-01-31,193042.4812514499
1992-02-01,195842.17179792194
1992-02-02,204977.5088259594
1992-02-03,220629.4580493347
1992-02-04,228139.643740569
1992-02-05,201545.85482578888
1992-02-06,218485.1142616009
1992-02-07,204329.14360955247
1992-02-08,170850.62508614373
1992-02-09,164569.2636354967
1992-02-10,158350.45388429824
1992-02-11,157248.4198131942
1992-02-12,144645.47295478985
1992-02-13,136027.28640023826
1992-02-14,137172.9001502929
1992-02-15,144018.29151153337
1992-02-16,149147.36229234136
1992-02-17,144520.6628989302
1992-02-18,141135.68163565066
1992-02-19,147381.44064469993
1992-02-20,157004.41883363502
1992-02-21,178583.72532109264
1992-02-22,205206.81555138712
1992-02-23,219373.41021643757
1992-02-24,234684.78475274215
1992-02-25,251018.07431193185
1992-02-26,257334.42790037306
1992-02-27,269723.2910918853
1992-02-28,274878.4376288662
1992-02-29,277701.833838372
1992-03-01,273748.4515364367
1992-03-02,269827.5035587342
1992-03-03,268749.1326354529
1992-03-04,272137.6116111751
1992-03-05,286336.62823513494
1992-03-06,283579.527590494
1992-03-07,289868.01740154816
1992-03-08,310045.74167215545
1992-03-09,314056.8993240023
1992-03-10,316189.59249719366
1992-03-11,312817.67972306546
1992-03-12,301584.48924567585
1992-03-13,304944.8412124016
1992-03-14,315698.738432541
1992-03-15,320413.03339747404
1992-03-16,321067.7976414603
1992-03-17,329651.4170630352
1992-03-18,320726.346243378
1992-03-19,302268.925439
1992-03-20,304407.89242395316
1992-03-21,317441.0917550725
1992-03-22,327500.6880226926
1992-03-23,313978.29477124196
1992-03-24,318617.7607320728
1992-03-25,312261.76351357694
1992-03-26,320167.6556736257
1992-03-27,314701.27355402027
1992-03-28,311358.8440913623
