month,day,y_mean,y_std,x_mean,x_std,seaice_extent_mean,seaice_extent_std,month_day
12,11,1862500.0,367992.49,-2837500.0,353555.75,103734.68,286042.59,12-11
12,12,1862500.0,367992.49,-2837500.0,353555.75,107948.83,291014.32,12-12
12,13,1862500.0,367992.49,-2837500.0,353555.75,110508.27,293963.36,12-13
12,14,1862500.0,367992.49,-2837500.0,353555.75,114341.47,298284.46,12-14
12,15,1862500.0,367992.49,-2837500.0,353555.75,120198.42,304675.46,12-15
12,16,1862500.0,367992.49,-2837500.0,353555.75,124507.81,309222.64,12-16
12,17,1862500.0,367992.49,-2837500.0,353555.75,124293.53,308999.54,12-17
12,18,1862500.0,367992.49,-2837500.0,353555.75,129055.27,313885.47,12-18
12,19,1862500.0,367992.49,-2837500.0,353555.75,131317.1,316154.72,12-19
12,20,1862500.0,367992.49,-2837500.0,353555.75,134781.28,319567.99,12-20
12,21,1862500.0,367992.49,-2837500.0,353555.75,139614.45,324208.27,12-21
12,22,1862500.0,367992.49,-2837500.0,353555.75,146959.45,331000.56,12-22
12,23,1862500.0,367992.49,-2837500.0,353555.75,147804.66,331762.81,12-23
12,24,1862500.0,367992.49,-2837500.0,353555.75,151828.33,335338.61,12-24
12,25,1862500.0,367992.49,-2837500.0,353555.75,158447.16,341035.9,12-25
12,26,1862500.0,367992.49,-2837500.0,353555.75,163113.68,344919.82,12-26
12,27,1862500.0,367992.49,-2837500.0,353555.75,168803.97,349513.13,12-27
12,28,1862500.0,367992.49,-2837500.0,353555.75,170434.86,350801.52,12-28
12,29,1862500.0,367992.49,-2837500.0,353555.75,173696.66,353341.62,12-29
12,30,1862500.0,367992.49,-2837500.0,353555.75,175541.84,354757.21,12-30
12,31,1862500.0,367992.49,-2837500.0,353555.75,177137.02,355968.75,12-31
