month,day,y_mean,y_std,x_mean,x_std,seaice_extent_mean,seaice_extent_std,month_day
12,13,1775000.0,317465.08,-2562500.0,194724.76,66491.79,127697.87,12-13
12,14,1775000.0,317465.08,-2562500.0,194724.76,68162.39,128850.99,12-14
12,15,1775000.0,317465.08,-2562500.0,194724.76,70366.54,130324.01,12-15
12,16,1775000.0,317465.08,-2562500.0,194724.76,72719.38,131837.59,12-16
12,17,1775000.0,317465.08,-2562500.0,194724.76,73340.39,132227.21,12-17
12,18,1775000.0,317465.08,-2562500.0,194724.76,75325.87,133445.89,12-18
12,19,1775000.0,317465.08,-2562500.0,194724.76,76620.37,134218.66,12-19
12,20,1775000.0,317465.08,-2562500.0,194724.76,77836.15,134929.11,12-20
12,21,1775000.0,317465.08,-2562500.0,194724.76,79769.15,136028.65,12-21
12,22,1775000.0,317465.08,-2562500.0,194724.76,82261.94,137393.49,12-22
12,23,1775000.0,317465.08,-2562500.0,194724.76,84116.22,138370.88,12-23
12,24,1775000.0,317465.08,-2562500.0,194724.76,86022.98,139343.06,12-24
12,25,1775000.0,317465.08,-2562500.0,194724.76,89469.15,141017.72,12-25
12,26,1775000.0,317465.08,-2562500.0,194724.76,91690.79,142042.54,12-26
12,27,1775000.0,317465.08,-2562500.0,194724.76,94131.1,143120.04,12-27
12,28,1775000.0,317465.08,-2562500.0,194724.76,95206.93,143579.32,12-28
12,29,1775000.0,317465.08,-2562500.0,194724.76,96790.07,144237.93,12-29
12,30,1775000.0,317465.08,-2562500.0,194724.76,97358.6,144469.48,12-30
12,31,1775000.0,317465.08,-2562500.0,194724.76,97192.41,144402.07,12-31
